train-3882	1:__ 2:__ 3:rb 4:__ 5:__ 6:__ 7:__ 8:__ 9:ro 10:__	the blue hat guy moves right one spot	1:__ 2:__ 3:__ 4:rb 5:__ 6:__ 7:__ 8:__ 9:ro 10:__	then he goes to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:ro 10:rb	then the far left	1:rb 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:ro 10:__	then just left of the other guy	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rb 9:ro 10:__	then he disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:ro 10:__
train-3883	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:or 8:__ 9:gb 10:__	the person in orange moves to the far right	1:or 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gb 10:__	a person in green appears to the left of the person in green with the blue hat	1:or 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:g_ 9:gb 10:__	he takes the hat	1:or 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gb 9:g_ 10:__	he gives the hat back	1:or 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:g_ 9:gb 10:__	he moves to the right of the person in orange	1:or 2:gb 3:__ 4:__ 5:__ 6:__ 7:__ 8:g_ 9:__ 10:__
train-3884	1:yy 2:__ 3:pg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the yellow shirt and hat moves one spot to the left	1:__ 2:yy 3:pg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the purple shirt and green hat moves one spot to the right	1:__ 2:yy 3:__ 4:pg 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he does it again	1:__ 2:yy 3:__ 4:__ 5:pg 6:__ 7:__ 8:__ 9:__ 10:__	the person in the green shirt and no hat enters to the left of the person in the yellow shirt and hat	1:g_ 2:yy 3:__ 4:__ 5:pg 6:__ 7:__ 8:__ 9:__ 10:__	he takes the yellow hat	1:gy 2:y_ 3:__ 4:__ 5:pg 6:__ 7:__ 8:__ 9:__ 10:__
train-3888	1:__ 2:__ 3:rb 4:__ 5:__ 6:__ 7:__ 8:bp 9:__ 10:__	the person in purple moves to the left of the person in red	1:__ 2:bp 3:rb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in red disappears	1:__ 2:bp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in blue moves to the left end	1:bp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in yellow appears on the far right end	1:bp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:y_	a person in red appears to the left of him	1:bp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:r_ 10:y_
train-3889	1:__ 2:og 3:__ 4:__ 5:__ 6:__ 7:__ 8:rr 9:__ 10:__	the orange guy disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rr 9:__ 10:__	then red moves left one	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:rr 8:__ 9:__ 10:__	then another	1:__ 2:__ 3:__ 4:__ 5:__ 6:rr 7:__ 8:__ 9:__ 10:__	then he goes far left	1:rr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then right one	1:__ 2:rr 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-3890	1:__ 2:__ 3:__ 4:po 5:__ 6:__ 7:__ 8:__ 9:ry 10:__	a person with a red shirt appears to the right of a person with a red shirt and yellow hat	1:__ 2:__ 3:__ 4:po 5:__ 6:__ 7:__ 8:__ 9:ry 10:r_	the person with the red shirt moves to the left end	1:r_ 2:__ 3:__ 4:po 5:__ 6:__ 7:__ 8:__ 9:ry 10:__	a person with a purple shirt appears to the right of a person with a purple shirt and orange hat	1:r_ 2:__ 3:__ 4:po 5:p_ 6:__ 7:__ 8:__ 9:ry 10:__	a person with an orange shirt appears to the right of the person with a red shirt and yellow hat	1:r_ 2:__ 3:__ 4:po 5:p_ 6:__ 7:__ 8:__ 9:ry 10:o_	the person with the purple shirt and orange hat leaves	1:r_ 2:__ 3:__ 4:__ 5:p_ 6:__ 7:__ 8:__ 9:ry 10:o_
train-3891	1:pg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ob	a person in a purple shirt appears to the left of the person in an orange shirt and blue hat	1:pg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:p_ 10:ob	the person in a purple shirt and green hat moves from the left end to the space next to the person with the purple shirt and no hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:pg 9:p_ 10:ob	the person in the purple shirt trades places with the person in the purple shirt and green hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:p_ 9:pg 10:ob	a person in an orange shirt appears on the left end	1:o_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:p_ 9:pg 10:ob	the person in the orange shirt and blue hat leaves	1:o_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:p_ 9:pg 10:__
train-3892	1:__ 2:gp 3:gy 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person with a green shirt and yellow hat disappears	1:__ 2:gp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person with the purple hat moves one spot to the right	1:__ 2:__ 3:gp 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he then moves to the right edge	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gp	then he moves one spot to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gp 10:__	then he moves to the left edge	1:gp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-3893	1:og 2:__ 3:__ 4:ob 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man with a yellow shirt enters on the immediate right to the man with the orange shirt and blue hat	1:og 2:__ 3:__ 4:ob 5:y_ 6:__ 7:__ 8:__ 9:__ 10:__	the man with the orange shirt and green hat exits	1:__ 2:__ 3:__ 4:ob 5:y_ 6:__ 7:__ 8:__ 9:__ 10:__	another man in a yellow shirt enters on the far left	1:y_ 2:__ 3:__ 4:ob 5:y_ 6:__ 7:__ 8:__ 9:__ 10:__	the man with the orange shirt and blue hatgives the blue hat to the man with the yellow shirt on his right	1:y_ 2:__ 3:__ 4:o_ 5:yb 6:__ 7:__ 8:__ 9:__ 10:__	the man withthe yellow shirt on the far left exits	1:__ 2:__ 3:__ 4:o_ 5:yb 6:__ 7:__ 8:__ 9:__ 10:__
train-3895	1:__ 2:gr 3:__ 4:__ 5:__ 6:__ 7:__ 8:yg 9:__ 10:__	the person on the left with the yellow shirt and green hat leaves	1:__ 2:gr 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person with a green shirt and no hat enters to the right of the person with a green shirt and red hat	1:__ 2:gr 3:g_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	they trade places	1:__ 2:g_ 3:gr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person with no hat moves to the left end	1:g_ 2:__ 3:gr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he goes to the right end	1:__ 2:__ 3:gr 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:g_
train-3896	1:__ 2:__ 3:bo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pp	a woman in a purple hat and purple shirt moves to the left end	1:pp 2:__ 3:bo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	she leaves	1:__ 2:__ 3:bo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in an orange hat and blue shirt moves a step to the left	1:__ 2:bo 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:bo	he leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-3897	1:__ 2:__ 3:gy 4:__ 5:yr 6:__ 7:__ 8:__ 9:__ 10:__	a person in purple appears on the far right end	1:__ 2:__ 3:gy 4:__ 5:yr 6:__ 7:__ 8:__ 9:__ 10:p_	a person in orange appears in between the person in green and yellow	1:__ 2:__ 3:gy 4:o_ 5:yr 6:__ 7:__ 8:__ 9:__ 10:p_	a person in purple appears on the far left end	1:p_ 2:__ 3:gy 4:o_ 5:yr 6:__ 7:__ 8:__ 9:__ 10:p_	he moves one space to the right	1:__ 2:p_ 3:gy 4:o_ 5:yr 6:__ 7:__ 8:__ 9:__ 10:p_	he takes the yellow hat from the person in green	1:__ 2:py 3:g_ 4:o_ 5:yr 6:__ 7:__ 8:__ 9:__ 10:p_
train-3898	1:__ 2:__ 3:__ 4:gp 5:__ 6:__ 7:__ 8:gg 9:__ 10:__	the person in the green shirt and purple hat disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gg 9:__ 10:__	another person in a green shirt appears to the right of the person with the green shirt and green hat, but he has no hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gg 9:g_ 10:__	they switch places	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:g_ 9:gg 10:__	the person in the green shirt with no hat moves to the left end	1:g_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gg 10:__	a person with an orange shirt appears at the right end	1:g_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gg 10:o_
train-3901	1:__ 2:__ 3:__ 4:bb 5:pg 6:__ 7:__ 8:__ 9:__ 10:__	a person in a yellow shirt appears on the left side of the person with a blue hat	1:__ 2:__ 3:y_ 4:bb 5:pg 6:__ 7:__ 8:__ 9:__ 10:__	then the person with the blue hat removes the blue hat and the yellow one has a blue hat instead	1:__ 2:__ 3:yb 4:b_ 5:pg 6:__ 7:__ 8:__ 9:__ 10:__	the person in purple with a green hat moves one space to the right	1:__ 2:__ 3:yb 4:b_ 5:__ 6:pg 7:__ 8:__ 9:__ 10:__	the person in yellow loses his blue hat and the person in blue gets the blue hat back	1:__ 2:__ 3:y_ 4:bb 5:__ 6:pg 7:__ 8:__ 9:__ 10:__	then the person in yellow leaves	1:__ 2:__ 3:__ 4:bb 5:__ 6:pg 7:__ 8:__ 9:__ 10:__
train-3905	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gy 8:__ 9:__ 10:ro	red disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gy 8:__ 9:__ 10:__	green moves left one	1:__ 2:__ 3:__ 4:__ 5:__ 6:gy 7:__ 8:__ 9:__ 10:__	yellow appears just right of green	1:__ 2:__ 3:__ 4:__ 5:__ 6:gy 7:y_ 8:__ 9:__ 10:__	then he moves to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:gy 7:__ 8:__ 9:__ 10:y_	then back	1:__ 2:__ 3:__ 4:__ 5:__ 6:gy 7:y_ 8:__ 9:__ 10:__
train-3907	1:__ 2:__ 3:__ 4:__ 5:bb 6:__ 7:__ 8:ro 9:__ 10:__	blue disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:ro 9:__ 10:__	a purple appears just left of red	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:p_ 8:ro 9:__ 10:__	orange appears just right of red	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:p_ 8:ro 9:o_ 10:__	then he moves right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:p_ 8:ro 9:__ 10:o_	orange and purple switch hats	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:po 8:r_ 9:__ 10:o_
train-3909	1:__ 2:__ 3:__ 4:yr 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	a man with a red shirt and blue hat passes to the left by a man with a yellow shirt and red hat near the middle of the platform	1:__ 2:__ 3:rb 4:yr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man with the blue hat moves to the far right	1:rb 2:__ 3:__ 4:yr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	they watch as a man with a green shirt enters from the left, he stands by the man with the red hat	1:rb 2:__ 3:g_ 4:yr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the red hatted man leaves	1:rb 2:__ 3:g_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the blue hatted man leaves	1:__ 2:__ 3:g_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-3911	1:ob 2:__ 3:__ 4:__ 5:__ 6:po 7:__ 8:__ 9:__ 10:__	man in orange hat disappears	1:ob 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	man in orange shirt appears on the far right	1:ob 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:o_	man in blue hat moves one spot left	1:__ 2:ob 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:o_	then man on far right disappears	1:__ 2:ob 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	man in blue hat moves one spot right	1:__ 2:__ 3:ob 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-3914	1:po 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pp 10:__	man in purple hat moves one spot left	1:po 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:pp 9:__ 10:__	then he moves to the right side of man in orange hat	1:po 2:pp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	next man in orange hat disappears	1:__ 2:pp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then remaining man moves to far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pp	then he disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-3916	1:__ 2:__ 3:__ 4:po 5:__ 6:po 7:__ 8:__ 9:__ 10:__	the person on the right moves to the left end	1:po 2:__ 3:__ 4:po 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person with a blue shirt shows up to the right of the second person	1:po 2:__ 3:__ 4:po 5:b_ 6:__ 7:__ 8:__ 9:__ 10:__	he takes the orange hat	1:po 2:__ 3:__ 4:p_ 5:bo 6:__ 7:__ 8:__ 9:__ 10:__	he gives it back	1:po 2:__ 3:__ 4:po 5:b_ 6:__ 7:__ 8:__ 9:__ 10:__	another person with a blue shirt shows up to the right of the first person	1:po 2:b_ 3:__ 4:po 5:b_ 6:__ 7:__ 8:__ 9:__ 10:__
train-3917	1:__ 2:__ 3:__ 4:__ 5:__ 6:gg 7:__ 8:__ 9:__ 10:py	the purple guy disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:gg 7:__ 8:__ 9:__ 10:__	green moes to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gg	red appears on the far left	1:r_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gg	then disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gg	orange appears in his place	1:o_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gg
train-3918	1:__ 2:__ 3:__ 4:__ 5:yp 6:__ 7:__ 8:yb 9:__ 10:__	the person in a blue hat moves one space to the right	1:__ 2:__ 3:__ 4:__ 5:yp 6:__ 7:__ 8:__ 9:yb 10:__	then the person in a blue hat moves one more space to the right	1:__ 2:__ 3:__ 4:__ 5:yp 6:__ 7:__ 8:__ 9:__ 10:yb	the one in a blue hat moves to the far left	1:yb 2:__ 3:__ 4:__ 5:yp 6:__ 7:__ 8:__ 9:__ 10:__	then the one in a blue hat moves a space to the right	1:__ 2:yb 3:__ 4:__ 5:yp 6:__ 7:__ 8:__ 9:__ 10:__	the person in a blue hat moves a space to the left	1:yb 2:__ 3:__ 4:__ 5:yp 6:__ 7:__ 8:__ 9:__ 10:__
train-3919	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:op 8:bg 9:__ 10:__	a person with a purple shirt shows up on the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:op 8:bg 9:__ 10:p_	the person with a blue shirt and green hat moves to the left end	1:bg 2:__ 3:__ 4:__ 5:__ 6:__ 7:op 8:__ 9:__ 10:p_	he leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:op 8:__ 9:__ 10:p_	another person with a purple shirt shows up on the left end	1:p_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:op 8:__ 9:__ 10:p_	the person with a purple shirt on the right end leaves	1:p_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:op 8:__ 9:__ 10:__
train-3920	1:__ 2:__ 3:ob 4:__ 5:gy 6:__ 7:__ 8:__ 9:__ 10:__	a person with a red shirt appears to the right of a person with an orange shirt and blue hat and to the left of a person with a green shirt and yellow hat	1:__ 2:__ 3:ob 4:r_ 5:gy 6:__ 7:__ 8:__ 9:__ 10:__	the person with the red shirt takes the yellow hat from the person with the green shirt	1:__ 2:__ 3:ob 4:ry 5:g_ 6:__ 7:__ 8:__ 9:__ 10:__	the person with the red shirt and yellow hat moves to the left end	1:ry 2:__ 3:ob 4:__ 5:g_ 6:__ 7:__ 8:__ 9:__ 10:__	he moves to the right end	1:__ 2:__ 3:ob 4:__ 5:g_ 6:__ 7:__ 8:__ 9:__ 10:ry	he moves back to his starting position	1:__ 2:__ 3:ob 4:ry 5:g_ 6:__ 7:__ 8:__ 9:__ 10:__
train-3921	1:__ 2:__ 3:__ 4:__ 5:rp 6:__ 7:__ 8:__ 9:__ 10:yb	a person with a yellow shirt shows up to the left of the person with a red shirt and purple hat	1:__ 2:__ 3:__ 4:y_ 5:rp 6:__ 7:__ 8:__ 9:__ 10:yb	the person with a yellow shirt and blue hat moves to the left by one	1:__ 2:__ 3:__ 4:y_ 5:rp 6:__ 7:__ 8:__ 9:yb 10:__	he moves back	1:__ 2:__ 3:__ 4:y_ 5:rp 6:__ 7:__ 8:__ 9:__ 10:yb	a person with a purple shirt shows up to the left of him	1:__ 2:__ 3:__ 4:y_ 5:rp 6:__ 7:__ 8:__ 9:p_ 10:yb	the person with a yellow shirt takes the purple hat	1:__ 2:__ 3:__ 4:yp 5:r_ 6:__ 7:__ 8:__ 9:p_ 10:yb
train-3922	1:__ 2:__ 3:__ 4:go 5:__ 6:__ 7:__ 8:rr 9:__ 10:__	a blue guy appears on the far right	1:__ 2:__ 3:__ 4:go 5:__ 6:__ 7:__ 8:rr 9:__ 10:b_	then he moves left one	1:__ 2:__ 3:__ 4:go 5:__ 6:__ 7:__ 8:rr 9:b_ 10:__	red moves to the far right	1:__ 2:__ 3:__ 4:go 5:__ 6:__ 7:__ 8:__ 9:b_ 10:rr	they switch hats	1:__ 2:__ 3:__ 4:go 5:__ 6:__ 7:__ 8:__ 9:br 10:r_	they switch back	1:__ 2:__ 3:__ 4:go 5:__ 6:__ 7:__ 8:__ 9:b_ 10:rr
train-3923	1:bb 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gp	the person with a blue shirt and blue hat moves to the left of the person with a green shirt and purple hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:bb 10:gp	a person with a blue shirt shows up to the left of him	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:b_ 9:bb 10:gp	the person with a blue shirt moves to the left by one	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:b_ 8:__ 9:bb 10:gp	the person with a blue shirt and blue hat moves to the left by one	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:b_ 8:bb 9:__ 10:gp	the person with a green shirt and purple hat leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:b_ 8:bb 9:__ 10:__
train-3924	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gb 9:yb 10:__	a person in a red shirt appears on the left side of the one with a green shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:r_ 8:gb 9:yb 10:__	the green shirted one gives his blue hat to the one with a red shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:rb 8:g_ 9:yb 10:__	the yellow shirted one gives his blue hat to the green shirted one	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:rb 8:gb 9:y_ 10:__	the green shirted one gives the blue hat back to the one in a yellow shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:rb 8:g_ 9:yb 10:__	the green shirted one leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:rb 8:__ 9:yb 10:__
train-3927	1:__ 2:gb 3:__ 4:__ 5:__ 6:__ 7:or 8:__ 9:__ 10:__	green moves to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:or 8:__ 9:__ 10:gb	a new green appears next to him	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:or 8:__ 9:g_ 10:gb	then he moves to orange's left side	1:__ 2:__ 3:__ 4:__ 5:__ 6:g_ 7:or 8:__ 9:__ 10:gb	the right green guy disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:g_ 7:or 8:__ 9:__ 10:__	the other two switch hats	1:__ 2:__ 3:__ 4:__ 5:__ 6:gr 7:o_ 8:__ 9:__ 10:__
train-3928	1:__ 2:__ 3:yr 4:__ 5:__ 6:__ 7:rg 8:__ 9:__ 10:__	the man in the red hat and yellow shirt leaves out of the scene	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:rg 8:__ 9:__ 10:__	the man in the green hat and red shirt moves left by one	1:__ 2:__ 3:__ 4:__ 5:__ 6:rg 7:__ 8:__ 9:__ 10:__	then he moves right to the edge of the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rg	then he moves left by one	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rg 10:__	a man in a yellow shirt shows up just directly on the left of the man in the green hat and red shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:o_ 9:rg 10:__
train-3929	1:yy 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yb	the person in the yellow shirt and blue hat exits	1:yy 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the purple shirt and no hat enters on the far right	1:yy 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:p_	the person in the yellow shirt and hat exits	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:p_	the person in the purple shirt moves one spot to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:p_ 10:__	he moves to the far left	1:p_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-3930	1:__ 2:__ 3:__ 4:br 5:__ 6:__ 7:__ 8:pp 9:__ 10:__	the blue guy moves to the right of purple	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:pp 9:br 10:__	then he moves right one spot	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:pp 9:__ 10:br	then yellow appears on the far left	1:y_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:pp 9:__ 10:br	another does, too	1:y_ 2:y_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:pp 9:__ 10:br	a blue appears next to the yellows	1:y_ 2:y_ 3:b_ 4:__ 5:__ 6:__ 7:__ 8:pp 9:__ 10:br
train-3933	1:__ 2:gr 3:__ 4:pr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person with a green shirt and red hat leaves	1:__ 2:__ 3:__ 4:pr 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person with a yellow shirt appears to the right of a person with a purple shirt and red hat	1:__ 2:__ 3:__ 4:pr 5:y_ 6:__ 7:__ 8:__ 9:__ 10:__	he takes the red hat	1:__ 2:__ 3:__ 4:p_ 5:yr 6:__ 7:__ 8:__ 9:__ 10:__	the red hat is taken back	1:__ 2:__ 3:__ 4:pr 5:y_ 6:__ 7:__ 8:__ 9:__ 10:__	the person with the purple shirt and red hat moves one space to the left	1:__ 2:__ 3:pr 4:__ 5:y_ 6:__ 7:__ 8:__ 9:__ 10:__
train-3934	1:__ 2:op 3:__ 4:__ 5:bb 6:__ 7:__ 8:__ 9:__ 10:__	the person in the blue shirt and blue hat moves one spot to the right	1:__ 2:op 3:__ 4:__ 5:__ 6:bb 7:__ 8:__ 9:__ 10:__	he then moves to the right end	1:__ 2:op 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:bb	a person in an orange shirt with no hat appears at the left end	1:o_ 2:op 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:bb	the person with the blue shirt and blue hat disappears	1:o_ 2:op 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person with the orange shirt and purple hat moves one spot to the right	1:o_ 2:__ 3:op 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-3935	1:__ 2:__ 3:or 4:__ 5:__ 6:__ 7:gy 8:__ 9:__ 10:__	the person in the orange shirt and red hat moves to the right of the person with the green shirt and yellow hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gy 8:or 9:__ 10:__	the person on the left moves to the far right side	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:or 9:__ 10:gy	the person with the orange shirt and red hat disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gy	the person on the far right moves one space to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gy 10:__	a person with a green shirt appears at the far left	1:g_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gy 10:__
train-3936	1:__ 2:__ 3:og 4:__ 5:__ 6:__ 7:oy 8:__ 9:__ 10:__	a woman in a yellow hat and orange shirt moves to the left end	1:oy 2:__ 3:og 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	she moves to the right of a man in a green hat and orange shirt	1:__ 2:__ 3:og 4:oy 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a woman appears on the left end wearing an orange shirt	1:o_ 2:__ 3:og 4:oy 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	she leaves	1:__ 2:__ 3:og 4:oy 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the woman wearing the yellow hat and orange shirt moves to the right end	1:__ 2:__ 3:og 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:oy
